source,destination,protocol,chunkSize,tCount,fileSize,retransmits,connectTime,requestTime,receiveTime
192.168.0.1,www.yahoo.com,HTTP/1.1,349,61,4612,3,0.000471,0.000039,0.000052
192.168.0.1,www.yahoo.com,HTTP/1.0,350,58,4593,2,0.000488,0.000041,0.000052
192.168.0.1,www.yahoo.com,HTTP/1.1,350,59,4612,2,0.000508,0.000049,0.000025
192.168.0.1,www.yahoo.com,HTTP/1.0,351,58,4593,2,0.000523,0.000039,0.000054
192.168.0.1,www.yahoo.com,HTTP/1.1,351,59,4612,2,0.000517,0.000046,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.0,352,59,4593,3,0.000589,0.000047,0.000033
192.168.0.1,www.yahoo.com,HTTP/1.1,352,57,4612,2,0.000488,0.000047,0.000035
192.168.0.1,www.yahoo.com,HTTP/1.0,353,60,4593,2,0.000515,0.000046,0.000027
192.168.0.1,www.yahoo.com,HTTP/1.1,353,58,4612,2,0.000489,0.000038,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.0,354,61,4593,2,0.000538,0.000048,0.000027
192.168.0.1,www.yahoo.com,HTTP/1.1,354,58,4612,2,0.000592,0.000042,0.000025
192.168.0.1,www.yahoo.com,HTTP/1.0,355,60,4593,2,0.000530,0.000054,0.000059
192.168.0.1,www.yahoo.com,HTTP/1.1,355,59,4612,3,0.000515,0.000048,0.000037
192.168.0.1,www.yahoo.com,HTTP/1.0,356,61,4593,2,0.000489,0.000043,0.000077
192.168.0.1,www.yahoo.com,HTTP/1.1,356,59,4612,3,0.000546,0.000048,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.0,357,61,4593,2,0.000500,0.000040,0.000048
192.168.0.1,www.yahoo.com,HTTP/1.1,357,59,4612,2,0.000536,0.000060,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.0,358,61,4593,2,0.000523,0.000041,0.000051
192.168.0.1,www.yahoo.com,HTTP/1.1,358,60,4612,2,0.000556,0.000054,0.000068
192.168.0.1,www.yahoo.com,HTTP/1.0,359,60,4593,2,0.000559,0.000047,0.000079
192.168.0.1,www.yahoo.com,HTTP/1.1,359,59,4612,2,0.000513,0.000043,0.000051
192.168.0.1,www.yahoo.com,HTTP/1.0,360,61,4593,2,0.000496,0.000053,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.1,360,60,4612,3,0.000471,0.000042,0.000038
192.168.0.1,www.yahoo.com,HTTP/1.0,361,60,4593,2,0.000512,0.000053,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.1,361,60,4612,2,0.000498,0.000038,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.0,362,60,4593,2,0.000549,0.000048,0.000026
192.168.0.1,www.yahoo.com,HTTP/1.1,362,61,4612,2,0.000568,0.000038,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.0,363,59,4593,2,0.000512,0.000057,0.000081
192.168.0.1,www.yahoo.com,HTTP/1.1,363,59,4612,2,0.000488,0.000071,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.0,364,59,4593,2,0.000506,0.000055,0.000062
192.168.0.1,www.yahoo.com,HTTP/1.1,364,60,4612,2,0.000472,0.000042,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.0,365,61,4593,2,0.000495,0.000048,0.000061
192.168.0.1,www.yahoo.com,HTTP/1.1,365,59,4612,2,0.000474,0.000039,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.0,366,61,4593,3,0.000529,0.000048,0.000032
192.168.0.1,www.yahoo.com,HTTP/1.1,366,60,4612,2,0.000513,0.000043,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.0,367,61,4593,2,0.000531,0.000051,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.1,367,60,4612,2,0.000648,0.000051,0.000054
192.168.0.1,www.yahoo.com,HTTP/1.0,368,61,4593,2,0.000503,0.000040,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.1,368,60,4612,2,0.000501,0.000049,0.000026
192.168.0.1,www.yahoo.com,HTTP/1.0,369,60,4593,2,0.000522,0.000041,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.1,369,60,4612,2,0.000516,0.000052,0.000026
192.168.0.1,www.yahoo.com,HTTP/1.0,370,59,4593,2,0.000517,0.000050,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.1,370,59,4612,2,0.000474,0.000040,0.000052
192.168.0.1,www.yahoo.com,HTTP/1.0,371,58,4593,2,0.000494,0.000044,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.1,371,59,4612,2,0.000508,0.000047,0.000060
192.168.0.1,www.yahoo.com,HTTP/1.0,372,59,4593,3,0.000511,0.000052,0.000028
192.168.0.1,www.yahoo.com,HTTP/1.1,372,60,4612,2,0.000474,0.000041,0.000054
192.168.0.1,www.yahoo.com,HTTP/1.0,373,59,4593,2,0.000515,0.000049,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.1,373,60,4612,2,0.000476,0.000044,0.000052
192.168.0.1,www.yahoo.com,HTTP/1.0,374,59,4593,2,0.000520,0.000049,0.000085
192.168.0.1,www.yahoo.com,HTTP/1.1,374,60,4612,2,0.000530,0.000053,0.000080
192.168.0.1,www.yahoo.com,HTTP/1.0,375,60,4593,3,0.000577,0.000058,0.000032
192.168.0.1,www.yahoo.com,HTTP/1.1,375,59,4612,2,0.000485,0.000057,0.000060
192.168.0.1,www.yahoo.com,HTTP/1.0,376,61,4593,2,0.000476,0.000065,0.000054
192.168.0.1,www.yahoo.com,HTTP/1.1,376,60,4612,3,0.000538,0.000046,0.000048
192.168.0.1,www.yahoo.com,HTTP/1.0,377,61,4593,3,0.000485,0.000038,0.000046
192.168.0.1,www.yahoo.com,HTTP/1.1,377,60,4612,2,0.000597,0.000039,0.000063
192.168.0.1,www.yahoo.com,HTTP/1.0,378,60,4593,3,0.000450,0.000044,0.000028
192.168.0.1,www.yahoo.com,HTTP/1.1,378,61,4612,2,0.000503,0.000048,0.000026
192.168.0.1,www.yahoo.com,HTTP/1.0,379,59,4593,2,0.000585,0.000056,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.1,379,60,4612,2,0.000507,0.000048,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.0,380,60,4593,2,0.000485,0.000041,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.1,380,61,4612,2,0.000514,0.000051,0.000059
192.168.0.1,www.yahoo.com,HTTP/1.0,381,60,4593,3,0.000504,0.000050,0.000065
192.168.0.1,www.yahoo.com,HTTP/1.1,381,59,4612,2,0.000491,0.000049,0.000025
192.168.0.1,www.yahoo.com,HTTP/1.0,382,61,4593,3,0.000524,0.000072,0.000052
192.168.0.1,www.yahoo.com,HTTP/1.1,382,59,4612,2,0.000495,0.000048,0.000093
192.168.0.1,www.yahoo.com,HTTP/1.0,383,60,4593,2,0.000515,0.000048,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.1,383,59,4612,3,0.000473,0.000044,0.000029
192.168.0.1,www.yahoo.com,HTTP/1.0,384,60,4593,2,0.000490,0.000052,0.000071
192.168.0.1,www.yahoo.com,HTTP/1.1,384,59,4612,3,0.000500,0.000039,0.000041
192.168.0.1,www.yahoo.com,HTTP/1.0,385,58,4593,2,0.000526,0.000052,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.1,385,60,4612,2,0.000477,0.000038,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.0,386,60,4593,2,0.000557,0.000048,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.1,386,61,4612,3,0.000529,0.000058,0.000129
192.168.0.1,www.yahoo.com,HTTP/1.0,387,58,4593,2,0.000524,0.000038,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.1,387,60,4612,2,0.000503,0.000050,0.000082
192.168.0.1,www.yahoo.com,HTTP/1.0,388,58,4593,2,0.000493,0.000043,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.1,388,59,4612,2,0.000520,0.000058,0.000027
192.168.0.1,www.yahoo.com,HTTP/1.0,389,59,4593,2,0.000538,0.000038,0.000026
192.168.0.1,www.yahoo.com,HTTP/1.1,389,60,4612,2,0.000581,0.000056,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.0,390,58,4593,3,0.000511,0.000040,0.000029
192.168.0.1,www.yahoo.com,HTTP/1.1,390,60,4612,3,0.000486,0.000040,0.000051
192.168.0.1,www.yahoo.com,HTTP/1.0,391,58,4593,3,0.000531,0.000049,0.000044
192.168.0.1,www.yahoo.com,HTTP/1.1,391,59,4612,3,0.000485,0.000042,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.0,392,59,4593,2,0.000463,0.000057,0.000032
192.168.0.1,www.yahoo.com,HTTP/1.1,392,58,4612,2,0.000492,0.000047,0.000087
192.168.0.1,www.yahoo.com,HTTP/1.0,393,59,4593,3,0.000521,0.000043,0.000029
192.168.0.1,www.yahoo.com,HTTP/1.1,393,58,4612,2,0.000492,0.000048,0.000050
192.168.0.1,www.yahoo.com,HTTP/1.0,394,60,4593,2,0.000477,0.000040,0.000035
192.168.0.1,www.yahoo.com,HTTP/1.1,394,58,4612,3,0.000461,0.000040,0.000028
192.168.0.1,www.yahoo.com,HTTP/1.0,395,60,4593,2,0.000470,0.000052,0.000060
192.168.0.1,www.yahoo.com,HTTP/1.1,395,59,4612,4,0.000490,0.000040,0.000045
192.168.0.1,www.yahoo.com,HTTP/1.0,396,59,4593,2,0.000584,0.000046,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.1,396,59,4612,2,0.000507,0.000047,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.0,397,58,4593,3,0.000501,0.000043,0.000039
192.168.0.1,www.yahoo.com,HTTP/1.1,397,59,4612,3,0.000505,0.000041,0.000028
192.168.0.1,www.yahoo.com,HTTP/1.0,398,60,4593,3,0.000483,0.000045,0.000032
192.168.0.1,www.yahoo.com,HTTP/1.1,398,60,4612,2,0.000498,0.000051,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.0,399,59,4593,2,0.000541,0.000041,0.000034
192.168.0.1,www.yahoo.com,HTTP/1.1,399,60,4612,2,0.000522,0.000046,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.0,400,58,4593,2,0.000469,0.000040,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.1,400,61,4612,2,0.000470,0.000042,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.0,401,60,4593,2,0.000528,0.000046,0.000027
192.168.0.1,www.yahoo.com,HTTP/1.1,401,61,4612,2,0.000534,0.000039,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.0,402,59,4593,2,0.000526,0.000052,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.1,402,60,4612,2,0.000469,0.000043,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.0,403,60,4593,3,0.000512,0.000051,0.000068
192.168.0.1,www.yahoo.com,HTTP/1.1,403,58,4612,3,0.000449,0.000044,0.000034
192.168.0.1,www.yahoo.com,HTTP/1.0,404,60,4593,4,0.000541,0.000048,0.000104
192.168.0.1,www.yahoo.com,HTTP/1.1,404,59,4612,3,0.000557,0.000043,0.000033
192.168.0.1,www.yahoo.com,HTTP/1.0,405,60,4593,2,0.000492,0.000048,0.000062
192.168.0.1,www.yahoo.com,HTTP/1.1,405,60,4612,2,0.000473,0.000040,0.000059
192.168.0.1,www.yahoo.com,HTTP/1.0,406,58,4593,2,0.000496,0.000038,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.1,406,60,4612,3,0.000475,0.000071,0.000063
192.168.0.1,www.yahoo.com,HTTP/1.0,407,58,4593,2,0.000523,0.000060,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.1,407,60,4612,2,0.000482,0.000039,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.0,408,58,4593,2,0.000538,0.000049,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.1,408,58,4612,2,0.000515,0.000091,0.000087
192.168.0.1,www.yahoo.com,HTTP/1.0,409,59,4593,2,0.000493,0.000041,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.1,409,58,4612,2,0.000556,0.000045,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.0,410,59,4593,3,0.000492,0.000044,0.000033
192.168.0.1,www.yahoo.com,HTTP/1.1,410,58,4612,2,0.000475,0.000046,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.0,411,59,4593,2,0.000469,0.000041,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.1,411,59,4612,2,0.000496,0.000079,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.0,412,58,4593,2,0.000460,0.000042,0.000054
192.168.0.1,www.yahoo.com,HTTP/1.1,412,58,4612,2,0.000541,0.000056,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.0,413,58,4593,2,0.000504,0.000045,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.1,413,59,4612,2,0.000511,0.000046,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.0,414,58,4593,2,0.000485,0.000042,0.000085
192.168.0.1,www.yahoo.com,HTTP/1.1,414,59,4612,3,0.000550,0.000046,0.000032
192.168.0.1,www.yahoo.com,HTTP/1.0,415,58,4593,2,0.000463,0.000043,0.000033
192.168.0.1,www.yahoo.com,HTTP/1.1,415,59,4612,3,0.000504,0.000055,0.000031
192.168.0.1,www.yahoo.com,HTTP/1.0,416,59,4593,2,0.000462,0.000038,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.1,416,60,4612,4,0.000539,0.000042,0.000039
192.168.0.1,www.yahoo.com,HTTP/1.0,417,58,4593,2,0.000483,0.000047,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.1,417,58,4612,3,0.000476,0.000038,0.000034
192.168.0.1,www.yahoo.com,HTTP/1.0,418,59,4593,2,0.000512,0.000047,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.1,418,58,4612,2,0.000476,0.000044,0.000053
192.168.0.1,www.yahoo.com,HTTP/1.0,419,60,4593,3,0.000458,0.000040,0.000038
192.168.0.1,www.yahoo.com,HTTP/1.1,419,58,4612,2,0.000557,0.000048,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.0,420,59,4593,2,0.000500,0.000039,0.000066
192.168.0.1,www.yahoo.com,HTTP/1.1,420,58,4612,2,0.000573,0.000051,0.000060
192.168.0.1,www.yahoo.com,HTTP/1.0,421,58,4593,2,0.000485,0.000038,0.000039
192.168.0.1,www.yahoo.com,HTTP/1.1,421,59,4612,2,0.000524,0.000052,0.000053
192.168.0.1,www.yahoo.com,HTTP/1.0,422,58,4593,2,0.000506,0.000046,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.1,422,59,4612,2,0.000513,0.000046,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.0,423,59,4593,2,0.000477,0.000041,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.1,423,58,4612,2,0.000465,0.000047,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.0,424,59,4593,2,0.000527,0.000057,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.1,424,59,4612,2,0.000528,0.000057,0.000079
192.168.0.1,www.yahoo.com,HTTP/1.0,425,58,4593,2,0.000491,0.000043,0.000082
192.168.0.1,www.yahoo.com,HTTP/1.1,425,59,4612,2,0.000485,0.000038,0.000074
192.168.0.1,www.yahoo.com,HTTP/1.0,426,58,4593,2,0.000520,0.000049,0.000081
192.168.0.1,www.yahoo.com,HTTP/1.1,426,59,4612,2,0.000493,0.000044,0.000082
192.168.0.1,www.yahoo.com,HTTP/1.0,427,58,4593,2,0.000514,0.000053,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.1,427,58,4612,2,0.000503,0.000047,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.0,428,60,4593,3,0.000501,0.000039,0.000027
192.168.0.1,www.yahoo.com,HTTP/1.1,428,58,4612,2,0.000503,0.000049,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.0,429,58,4593,2,0.000467,0.000080,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.1,429,58,4612,2,0.000510,0.000050,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.0,430,61,4593,4,0.000501,0.000045,0.000048
192.168.0.1,www.yahoo.com,HTTP/1.1,430,59,4612,2,0.000497,0.000047,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.0,431,58,4593,2,0.000486,0.000070,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.1,431,60,4612,3,0.000508,0.000073,0.000044
192.168.0.1,www.yahoo.com,HTTP/1.0,432,61,4593,3,0.000462,0.000041,0.000038
192.168.0.1,www.yahoo.com,HTTP/1.1,432,58,4612,2,0.000550,0.000052,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.0,433,59,4593,3,0.000475,0.000049,0.000035
192.168.0.1,www.yahoo.com,HTTP/1.1,433,59,4612,2,0.000512,0.000048,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.0,434,60,4593,2,0.000471,0.000046,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.1,434,59,4612,2,0.000497,0.000063,0.000081
192.168.0.1,www.yahoo.com,HTTP/1.0,435,59,4593,3,0.000511,0.000040,0.000036
192.168.0.1,www.yahoo.com,HTTP/1.1,435,59,4612,2,0.000521,0.000050,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.0,436,59,4593,3,0.000469,0.000039,0.000026
192.168.0.1,www.yahoo.com,HTTP/1.1,436,59,4612,2,0.000501,0.000049,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.0,437,58,4593,2,0.000472,0.000044,0.000053
192.168.0.1,www.yahoo.com,HTTP/1.1,437,59,4612,2,0.000477,0.000043,0.000053
192.168.0.1,www.yahoo.com,HTTP/1.0,438,59,4593,2,0.000489,0.000048,0.000032
192.168.0.1,www.yahoo.com,HTTP/1.1,438,58,4612,2,0.000529,0.000041,0.000036
192.168.0.1,www.yahoo.com,HTTP/1.0,439,59,4593,2,0.000519,0.000047,0.000061
192.168.0.1,www.yahoo.com,HTTP/1.1,439,60,4612,2,0.000488,0.000039,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.0,440,59,4593,2,0.000522,0.000046,0.000054
192.168.0.1,www.yahoo.com,HTTP/1.1,440,59,4612,2,0.000493,0.000045,0.000069
192.168.0.1,www.yahoo.com,HTTP/1.0,441,59,4593,2,0.000559,0.000043,0.000065
192.168.0.1,www.yahoo.com,HTTP/1.1,441,59,4612,2,0.000560,0.000048,0.000043
192.168.0.1,www.yahoo.com,HTTP/1.0,442,59,4593,2,0.000480,0.000041,0.000062
192.168.0.1,www.yahoo.com,HTTP/1.1,442,59,4612,3,0.000478,0.000053,0.000037
192.168.0.1,www.yahoo.com,HTTP/1.0,443,60,4593,2,0.000482,0.000043,0.000033
192.168.0.1,www.yahoo.com,HTTP/1.1,443,60,4612,2,0.000537,0.000064,0.000084
192.168.0.1,www.yahoo.com,HTTP/1.0,444,61,4593,2,0.000549,0.000040,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.1,444,59,4612,2,0.000499,0.000047,0.000061
192.168.0.1,www.yahoo.com,HTTP/1.0,445,61,4593,2,0.000516,0.000085,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.1,445,59,4612,2,0.000473,0.000044,0.000053
192.168.0.1,www.yahoo.com,HTTP/1.0,446,60,4593,2,0.000463,0.000040,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.1,446,60,4612,2,0.000497,0.000049,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.0,447,60,4593,2,0.000473,0.000050,0.000054
192.168.0.1,www.yahoo.com,HTTP/1.1,447,61,4612,2,0.000548,0.000078,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.0,448,59,4593,3,0.000519,0.000044,0.000029
192.168.0.1,www.yahoo.com,HTTP/1.1,448,60,4612,2,0.000639,0.000048,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.0,449,60,4593,2,0.000490,0.000041,0.000062
192.168.0.1,www.yahoo.com,HTTP/1.1,449,60,4612,2,0.000463,0.000048,0.000065
192.168.0.1,www.yahoo.com,HTTP/1.0,450,61,4593,2,0.000551,0.000039,0.000081
192.168.0.1,www.yahoo.com,HTTP/1.1,450,60,4612,2,0.000527,0.000048,0.000081
192.168.0.1,www.yahoo.com,HTTP/1.0,451,61,4593,2,0.000513,0.000063,0.000053
192.168.0.1,www.yahoo.com,HTTP/1.1,451,60,4612,3,0.000495,0.000049,0.000068
192.168.0.1,www.yahoo.com,HTTP/1.0,452,60,4593,2,0.000498,0.000055,0.000054
192.168.0.1,www.yahoo.com,HTTP/1.1,452,61,4612,2,0.000499,0.000054,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.0,453,60,4593,2,0.000510,0.000041,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.1,453,61,4612,2,0.000498,0.000041,0.000033
192.168.0.1,www.yahoo.com,HTTP/1.0,454,60,4593,2,0.000469,0.000059,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.1,454,59,4612,3,0.000526,0.000039,0.000038
192.168.0.1,www.yahoo.com,HTTP/1.0,455,60,4593,2,0.000497,0.000048,0.000083
192.168.0.1,www.yahoo.com,HTTP/1.1,455,59,4612,3,0.000613,0.000095,0.000054
192.168.0.1,www.yahoo.com,HTTP/1.0,456,60,4593,2,0.000506,0.000049,0.000091
192.168.0.1,www.yahoo.com,HTTP/1.1,456,60,4612,2,0.000599,0.000040,0.000026
192.168.0.1,www.yahoo.com,HTTP/1.0,457,59,4593,2,0.000585,0.000049,0.000070
192.168.0.1,www.yahoo.com,HTTP/1.1,457,60,4612,2,0.000507,0.000046,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.0,458,59,4593,2,0.000523,0.000086,0.000069
192.168.0.1,www.yahoo.com,HTTP/1.1,458,60,4612,2,0.000760,0.000066,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.0,459,60,4593,2,0.000573,0.000076,0.000059
192.168.0.1,www.yahoo.com,HTTP/1.1,459,60,4612,2,0.000507,0.000040,0.000060
192.168.0.1,www.yahoo.com,HTTP/1.0,460,61,4593,2,0.000484,0.000044,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.1,460,59,4612,2,0.000509,0.000055,0.000082
192.168.0.1,www.yahoo.com,HTTP/1.0,461,62,4593,2,0.000521,0.000041,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.1,461,59,4612,2,0.000517,0.000053,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.0,462,62,4593,2,0.000520,0.000041,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.1,462,61,4612,3,0.000489,0.000048,0.000064
192.168.0.1,www.yahoo.com,HTTP/1.0,463,62,4593,2,0.000475,0.000052,0.000078
192.168.0.1,www.yahoo.com,HTTP/1.1,463,59,4612,3,0.000510,0.000046,0.000028
192.168.0.1,www.yahoo.com,HTTP/1.0,464,60,4593,3,0.000471,0.000065,0.000041
192.168.0.1,www.yahoo.com,HTTP/1.1,464,61,4612,2,0.000496,0.000041,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.0,465,61,4593,2,0.000512,0.000047,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.1,465,61,4612,2,0.000517,0.000041,0.000066
192.168.0.1,www.yahoo.com,HTTP/1.0,466,60,4593,2,0.000568,0.000041,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.1,466,60,4612,2,0.000478,0.000052,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.0,467,59,4593,3,0.000508,0.000046,0.000035
192.168.0.1,www.yahoo.com,HTTP/1.1,467,60,4612,3,0.000519,0.000058,0.000047
192.168.0.1,www.yahoo.com,HTTP/1.0,468,60,4593,2,0.000509,0.000039,0.000054
192.168.0.1,www.yahoo.com,HTTP/1.1,468,61,4612,2,0.000505,0.000048,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.0,469,60,4593,4,0.000489,0.000062,0.000032
192.168.0.1,www.yahoo.com,HTTP/1.1,469,59,4612,3,0.000492,0.000041,0.000061
192.168.0.1,www.yahoo.com,HTTP/1.0,470,61,4593,2,0.000485,0.000048,0.000063
192.168.0.1,www.yahoo.com,HTTP/1.1,470,59,4612,2,0.000496,0.000053,0.000077
192.168.0.1,www.yahoo.com,HTTP/1.0,471,61,4593,3,0.000563,0.000069,0.000031
192.168.0.1,www.yahoo.com,HTTP/1.1,471,59,4612,2,0.000487,0.000041,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.0,472,60,4593,2,0.000482,0.000044,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.1,472,61,4612,2,0.000547,0.000046,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.0,473,59,4593,2,0.000478,0.000049,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.1,473,60,4612,3,0.000514,0.000041,0.000077
192.168.0.1,www.yahoo.com,HTTP/1.0,474,59,4593,2,0.000609,0.000058,0.000062
192.168.0.1,www.yahoo.com,HTTP/1.1,474,60,4612,3,0.000493,0.000043,0.000033
192.168.0.1,www.yahoo.com,HTTP/1.0,475,60,4593,2,0.000499,0.000049,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.1,475,59,4612,2,0.000526,0.000046,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.0,476,60,4593,2,0.000705,0.000053,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.1,476,59,4612,2,0.000503,0.000040,0.000052
192.168.0.1,www.yahoo.com,HTTP/1.0,477,60,4593,3,0.000493,0.000049,0.000032
192.168.0.1,www.yahoo.com,HTTP/1.1,477,60,4612,2,0.000481,0.000040,0.000053
192.168.0.1,www.yahoo.com,HTTP/1.0,478,60,4593,2,0.000526,0.000049,0.000061
192.168.0.1,www.yahoo.com,HTTP/1.1,478,60,4612,2,0.000508,0.000047,0.000072
192.168.0.1,www.yahoo.com,HTTP/1.0,479,60,4593,2,0.000527,0.000039,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.1,479,59,4612,2,0.000472,0.000047,0.000073
192.168.0.1,www.yahoo.com,HTTP/1.0,480,61,4593,2,0.000629,0.000038,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.1,480,62,4612,3,0.000495,0.000039,0.000037
192.168.0.1,www.yahoo.com,HTTP/1.0,481,60,4593,2,0.000472,0.000055,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.1,481,61,4612,4,0.000487,0.000063,0.000047
192.168.0.1,www.yahoo.com,HTTP/1.0,482,59,4593,2,0.000472,0.000046,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.1,482,62,4612,2,0.000481,0.000051,0.000031
192.168.0.1,www.yahoo.com,HTTP/1.0,483,60,4593,2,0.000490,0.000047,0.000081
192.168.0.1,www.yahoo.com,HTTP/1.1,483,62,4612,2,0.000504,0.000053,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.0,484,59,4593,2,0.000511,0.000046,0.000025
192.168.0.1,www.yahoo.com,HTTP/1.1,484,60,4612,2,0.000595,0.000052,0.000100
192.168.0.1,www.yahoo.com,HTTP/1.0,485,59,4593,2,0.000596,0.000040,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.1,485,61,4612,2,0.000477,0.000053,0.000083
192.168.0.1,www.yahoo.com,HTTP/1.0,486,60,4593,2,0.000529,0.000045,0.000050
192.168.0.1,www.yahoo.com,HTTP/1.1,486,59,4612,2,0.000487,0.000057,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.0,487,60,4593,2,0.000479,0.000046,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.1,487,59,4612,2,0.000471,0.000049,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.0,488,60,4593,4,0.000579,0.000047,0.000033
192.168.0.1,www.yahoo.com,HTTP/1.1,488,60,4612,2,0.000545,0.000047,0.000057
